Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
20;0;25;no;1;no;"{""code"": ""9102"", ""name"": ""Londres - Place d'Estienne d'Orves"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227637, ""gps"": {""latitude"": 48.876693805756986, ""longitude"": 2.3305362090468407}}";0;yes;0;4;no;0;0;0;9102;Londres - Place d'Estienne d'Orves;Operative;yes;48.8766938058, 2.33053620905;2019-05-19
26;0;28;no;1;yes;"{""code"": ""8056"", ""name"": ""Beaujon - Wagram"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612035, ""gps"": {""latitude"": 48.87535245598514, ""longitude"": 2.2964416444301605}}";0;yes;1;1;no;1;1;0;8056;Beaujon - Wagram;Operative;yes;48.875352456, 2.29644164443;2019-05-11
26;0;33;no;1;yes;"{""code"": ""10010"", ""name"": ""Place Jacques Bonsergent"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.870948218595146, ""longitude"": 2.3612049221992497}}";0;yes;0;2;no;0;5;0;10010;Place Jacques Bonsergent;Operative;yes;48.8709482186, 2.3612049222;2018-10-30
1;0;2;no;1;yes;"{""code"": ""8019"", ""name"": ""Naples - Rome"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.879960700846226, ""longitude"": 2.321358695626259}}";26;yes;19;2;no;24;3;0;8019;Naples - Rome;Operative;yes;48.8799607008, 2.32135869563;2018-03-30
42;0;46;no;1;yes;"{""code"": ""17022"", ""name"": ""Pereire - Place de Wagram"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.887070607581215, ""longitude"": 2.304111124531457}}";46;yes;0;2;no;0;1;0;17022;Pereire - Place de Wagram;Operative;yes;48.8870706076, 2.30411112453;2018-04-14
18;0;21;no;1;yes;"{""code"": ""15107"", ""name"": ""Palais des Sports"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531605655, ""gps"": {""latitude"": 48.83346851742578, ""longitude"": 2.2858720645308495}}";0;yes;0;4;no;1;0;0;15107;Palais des Sports;Operative;yes;48.8334685174, 2.28587206453;2018-07-14
37;0;44;no;1;no;"{""code"": ""13046"", ""name"": ""Eugène Oudiné - Dessous Des Berges"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530223243, ""gps"": {""latitude"": 48.8256423, ""longitude"": 2.3750226}}";0;yes;0;0;no;0;2;0;13046;Eugène Oudiné - Dessous Des Berges;Operative;yes;48.8256423, 2.3750226;2018-06-28
23;0;24;no;0;yes;"{""code"": ""22102"", ""name"": ""Mont Valérien - Michel Salles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.8561915, ""longitude"": 2.2152966}}";0;yes;0;1;no;0;0;0;22102;Mont Valérien - Michel Salles;Operative;yes;48.8561915, 2.2152966;2018-10-30
24;0;45;no;1;no;"{""code"": ""15058"", ""name"": ""Place du Moulin de Javel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.84021670922037, ""longitude"": 2.2716060653328896}}";46;yes;0;16;no;0;5;0;15058;Place du Moulin de Javel;Operative;yes;48.8402167092, 2.27160606533;2018-04-14
11;1;15;no;1;no;"{""code"": ""8051"", ""name"": ""Batignolles - Rome"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1560981600, ""gps"": {""latitude"": 48.881823370566806, ""longitude"": 2.3202589899301524}}";15;yes;0;2;no;0;1;1;8051;Batignolles - Rome;Operative;yes;48.8818233706, 2.32025898993;2019-06-19
5;0;34;no;1;no;"{""code"": ""17102"", ""name"": ""Alfred Roll - Berthier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517785211, ""gps"": {""latitude"": 48.88780857052871, ""longitude"": 2.30009529817631}}";34;yes;0;8;no;0;1;0;17102;Alfred Roll - Berthier;Operative;yes;48.8878085705, 2.30009529818;2018-02-04
17;0;20;no;1;yes;"{""code"": ""7016"", ""name"": ""Surcouf - Université"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553382000, ""gps"": {""latitude"": 48.861273016278126, ""longitude"": 2.309453550914185}}";58;yes;37;3;no;38;1;0;7016;Surcouf - Université;Operative;yes;48.8612730163, 2.30945355091;2019-03-23
27;0;30;no;1;yes;"{""code"": ""10163"", ""name"": ""Gare du Nord - Demarquay"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1548745200, ""gps"": {""latitude"": 48.881154, ""longitude"": 2.358411}}";0;yes;0;0;no;0;3;0;10163;Gare du Nord - Demarquay;Operative;yes;48.881154, 2.358411;2019-01-29
18;0;21;no;0;no;"{""code"": ""45001"", ""name"": ""Hôtel de Ville "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552631400, ""gps"": {""latitude"": 48.81381062840488, ""longitude"": 2.5096759200096135}}";0;yes;0;2;no;0;1;0;45001;Hôtel de Ville;Operative;yes;48.8138106284, 2.50967592001;2019-03-15
1;0;1;no;1;yes;"{""code"": ""4011"", ""name"": ""Hôtel de Ville - Pont-Marie"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.85389964552738, ""longitude"": 2.356947250664234}}";36;yes;32;2;no;35;1;0;4011;Hôtel de Ville - Pont-Marie;Operative;yes;48.8538996455, 2.35694725066;2018-03-15
25;0;25;no;1;no;"{""code"": ""14116"", ""name"": ""Romain Rolland"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539885540, ""gps"": {""latitude"": 48.820215229662765, ""longitude"": 2.3234144234418346}}";25;yes;0;0;no;0;0;0;14116;Romain Rolland;Operative;yes;48.8202152297, 2.32341442344;2018-10-18
49;0;52;no;1;yes;"{""code"": ""18019"", ""name"": ""Square Raymond Souplex"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543536000, ""gps"": {""latitude"": 48.89183721478911, ""longitude"": 2.335426103165901}}";52;yes;0;2;no;0;1;0;18019;Square Raymond Souplex;Operative;yes;48.8918372148, 2.33542610317;2018-11-30
20;0;30;no;1;yes;"{""code"": ""9012"", ""name"": ""Rougemont - Poissonnière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559312305, ""gps"": {""latitude"": 48.871611569354755, ""longitude"": 2.345873080193996}}";27;yes;0;9;no;0;1;0;9012;Rougemont - Poissonnière;Operative;yes;48.8716115694, 2.34587308019;2019-05-31
24;0;33;no;1;no;"{""code"": ""13113"", ""name"": ""Vistule - Choisy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517871646, ""gps"": {""latitude"": 48.82365543660611, ""longitude"": 2.3615723848342896}}";33;yes;0;7;no;0;2;0;13113;Vistule - Choisy;Operative;yes;48.8236554366, 2.36157238483;2018-02-05
37;0;46;no;1;yes;"{""code"": ""16041"", ""name"": ""Versailles - Claude Terrasse"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1536616800, ""gps"": {""latitude"": 48.84021933807409, ""longitude"": 2.263834191152959}}";45;yes;0;4;no;0;5;0;16041;Versailles - Claude Terrasse;Operative;yes;48.8402193381, 2.26383419115;2018-09-10
25;0;38;no;1;yes;"{""code"": ""17039"", ""name"": ""Place Saint-Ferdinand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545004800, ""gps"": {""latitude"": 48.87815529789739, ""longitude"": 2.288518047864942}}";38;yes;0;4;no;0;9;0;17039;Place Saint-Ferdinand;Operative;yes;48.8781552979, 2.28851804786;2018-12-17
21;0;24;no;1;no;"{""code"": ""20103"", ""name"": ""Le Vau - Maurice Bertaux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514761200, ""gps"": {""latitude"": 48.86803439043193, ""longitude"": 2.411030612453627}}";25;yes;1;1;no;1;2;0;20103;Le Vau - Maurice Bertaux;Operative;yes;48.8680343904, 2.41103061245;2017-12-31
12;0;29;no;1;yes;"{""code"": ""42011"", ""name"": ""Quai Marcel Boyer - Victor Hugo"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1541890850, ""gps"": {""latitude"": 48.82255636666729, ""longitude"": 2.392039597034455}}";0;yes;0;15;no;0;2;0;42011;Quai Marcel Boyer - Victor Hugo;Operative;yes;48.8225563667, 2.39203959703;2018-11-10
44;0;46;no;1;yes;"{""code"": ""15009"", ""name"": ""Suffren - Pérignon"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.84717561492764, ""longitude"": 2.307052147596786}}";46;yes;0;1;no;0;0;0;15009;Suffren - Pérignon;Operative;yes;48.8471756149, 2.3070521476;2018-04-14
17;0;20;no;1;yes;"{""code"": ""11044"", ""name"": ""Square du Bataclan"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.8633762, ""longitude"": 2.3711327}}";0;yes;0;1;no;0;2;0;11044;Square du Bataclan;Operative;yes;48.8633762, 2.3711327;2019-05-01
0;0;0;no;1;no;"{""code"": ""16031"", ""name"": ""Vignes - Boulainvilliers"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1530396032, ""gps"": {""latitude"": 48.856399483950504, ""longitude"": 2.275240458548069}}";21;yes;20;1;no;21;0;0;16031;Vignes - Boulainvilliers;Operative;no;48.856399484, 2.27524045855;2018-06-30
32;0;48;no;0;yes;"{""code"": ""12127"", ""name"": ""Tremblay - Lac des Minimes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549407600, ""gps"": {""latitude"": 48.834131261494356, ""longitude"": 2.454751655459404}}";0;yes;0;10;no;0;6;0;12127;Tremblay - Lac des Minimes;Operative;yes;48.8341312615, 2.45475165546;2019-02-05
32;0;55;no;1;no;"{""code"": ""12153"", ""name"": ""Terroirs de France - Lheureux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553814000, ""gps"": {""latitude"": 48.83212027074841, ""longitude"": 2.388618104159832}}";0;yes;0;15;no;0;8;0;12153;Terroirs de France - Lheureux;Operative;yes;48.8321202707, 2.38861810416;2019-03-28
48;0;53;no;1;yes;"{""code"": ""17005"", ""name"": ""Brochant - Clichy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.89032998912038, ""longitude"": 2.319730559929781}}";53;yes;0;3;no;0;0;0;17005;Brochant - Clichy;Operative;yes;48.8903299891, 2.31973055993;2018-04-14
32;0;33;no;1;yes;"{""code"": ""22401"", ""name"": ""Charles de Gaulle - Plateau de Vanves"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531605653, ""gps"": {""latitude"": 48.82233088973263, ""longitude"": 2.298571803412886}}";0;yes;0;0;no;0;1;0;22401;Charles de Gaulle - Plateau de Vanves;Operative;yes;48.8223308897, 2.29857180341;2018-07-14
12;0;13;no;1;no;"{""code"": ""18014"", ""name"": ""Léon - Doudeauville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555711200, ""gps"": {""latitude"": 48.88832421845225, ""longitude"": 2.353573372638597}}";13;yes;0;1;no;0;0;0;18014;Léon - Doudeauville;Operative;yes;48.8883242185, 2.35357337264;2019-04-19
19;0;22;no;1;no;"{""code"": ""13110"", ""name"": ""Moulin de la Pointe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.82092946051445, ""longitude"": 2.3563179373741145}}";22;yes;0;1;no;0;2;0;13110;Moulin de la Pointe;Operative;yes;48.8209294605, 2.35631793737;2018-04-14
30;0;30;no;1;no;"{""code"": ""32019"", ""name"": ""Place du 8 mai 1945"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567255484, ""gps"": {""latitude"": 48.938882272105374, ""longitude"": 2.3566243797540665}}";0;yes;0;0;no;0;0;0;32019;Place du 8 mai 1945;Work in progress;yes;48.9388822721, 2.35662437975;2019-08-31
17;0;22;no;0;yes;"{""code"": ""21951"", ""name"": ""Place Centrale "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546207140, ""gps"": {""latitude"": 48.78740167690531, ""longitude"": 2.2278830409049992}}";0;yes;0;2;no;0;2;0;21951;Place Centrale;Operative;yes;48.7874016769, 2.2278830409;2018-12-30
20;0;26;no;1;yes;"{""code"": ""22009"", ""name"": ""Charles de Gaulle - Orléans "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.88092225101522, ""longitude"": 2.271581590175629}}";0;yes;0;2;no;0;4;0;22009;Charles de Gaulle - Orléans;Operative;yes;48.880922251, 2.27158159018;2018-11-30
18;0;26;no;1;yes;"{""code"": ""13035"", ""name"": ""Choisy - Tolbiac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.82591155587023, ""longitude"": 2.3602393269538884}}";0;yes;0;3;no;0;3;0;13035;Choisy - Tolbiac;Operative;yes;48.8259115559, 2.36023932695;2019-05-11
25;0;26;no;1;no;"{""code"": ""16123"", ""name"": ""Mahatma Gandhi"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561437300, ""gps"": {""latitude"": 48.876356, ""longitude"": 2.264205}}";0;yes;0;0;no;0;1;0;16123;Mahatma Gandhi;Operative;yes;48.876356, 2.264205;2019-06-25
29;0;35;no;0;no;"{""code"": ""12129"", ""name"": ""Bois de Vincennes - Porte Jaune"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555279200, ""gps"": {""latitude"": 48.838751246689455, ""longitude"": 2.4605489149689674}}";0;yes;0;6;no;0;0;0;12129;Bois de Vincennes - Porte Jaune;Operative;yes;48.8387512467, 2.46054891497;2019-04-14
1;0;1;no;1;yes;"{""code"": ""22010"", ""name"": ""Charles de Gaulle - Louis-Philippe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530828000, ""gps"": {""latitude"": 48.88162131114395, ""longitude"": 2.2712830090406526}}";0;yes;12;2;no;27;12;0;22010;Charles de Gaulle - Louis-Philippe;Operative;yes;48.8816213111, 2.27128300904;2018-07-05
13;0;15;no;1;no;"{""code"": ""8011"", ""name"": ""Clapeyron - Moscou"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1525039200, ""gps"": {""latitude"": 48.88078819514121, ""longitude"": 2.324815057218075}}";15;yes;0;1;no;0;1;0;8011;Clapeyron - Moscou;Operative;yes;48.8807881951, 2.32481505722;2018-04-29
33;1;39;no;1;yes;"{""code"": ""11031"", ""name"": ""Jacquard - Ternaux "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522879243, ""gps"": {""latitude"": 48.8646605, ""longitude"": 2.373162}}";11;yes;0;5;no;0;1;1;11031;Jacquard - Ternaux;Operative;yes;48.8646605, 2.373162;2018-04-04
36;0;38;no;1;yes;"{""code"": ""15019"", ""name"": ""Paul Barruel - Vaugirard"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542041940, ""gps"": {""latitude"": 48.84014918546239, ""longitude"": 2.3044332861900334}}";0;yes;1;2;no;1;0;0;15019;Paul Barruel - Vaugirard;Operative;yes;48.8401491855, 2.30443328619;2018-11-12
0;0;0;no;1;yes;"{""code"": ""16007"", ""name"": ""Longchamp - Place d'Iéna"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.86491723343388, ""longitude"": 2.2926748171448708}}";40;yes;37;1;no;40;2;0;16007;Longchamp - Place d'Iéna;Operative;yes;48.8649172334, 2.29267481714;2018-10-30
20;0;49;no;1;yes;"{""code"": ""12006"", ""name"": ""Gare de Lyon - Van Gogh"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555192800, ""gps"": {""latitude"": 48.8438397856433, ""longitude"": 2.370445024035681}}";0;yes;2;26;no;3;3;0;12006;Gare de Lyon - Van Gogh;Operative;yes;48.8438397856, 2.37044502404;2019-04-13
59;0;60;no;1;yes;"{""code"": ""13515"", ""name"": ""Auguste Blanqui - Glacière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559682000, ""gps"": {""latitude"": 48.831151602964354, ""longitude"": 2.3438221961259837}}";0;yes;0;1;no;0;0;0;13515;Auguste Blanqui - Glacière;Operative;yes;48.831151603, 2.34382219613;2019-06-04
31;0;33;no;1;yes;"{""code"": ""15072"", ""name"": ""Place Fernand Forest"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.849269143835926, ""longitude"": 2.2818631678819656}}";0;yes;0;0;no;0;1;0;15072;Place Fernand Forest;Operative;yes;48.8492691438, 2.28186316788;2018-11-30
29;0;38;no;1;no;"{""code"": ""11103"", ""name"": ""Pelée - Alphonse Baudin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.8600265, ""longitude"": 2.3710541}}";38;yes;0;7;no;0;1;0;11103;Pelée - Alphonse Baudin;Operative;yes;48.8600265, 2.3710541;2018-11-30
37;0;39;no;1;yes;"{""code"": ""9029"", ""name"": ""Saint-Lazare - Place d'Estienne d'Orves"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1535580046, ""gps"": {""latitude"": 48.8768345, ""longitude"": 2.3329067}}";39;yes;0;1;no;0;0;0;9029;Saint-Lazare - Place d'Estienne d'Orves;Operative;yes;48.8768345, 2.3329067;2018-08-29
14;0;29;no;1;no;"{""code"": ""21029"", ""name"": ""Cours de l'Ile Seguin - Parc Billancourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552977900, ""gps"": {""latitude"": 48.82714055843935, ""longitude"": 2.234234511852265}}";0;yes;0;12;no;0;3;0;21029;Cours de l'Ile Seguin - Parc Billancourt;Operative;yes;48.8271405584, 2.23423451185;2019-03-19
69;0;72;no;1;no;"{""code"": ""18048"", ""name"": ""Porte de la Chapelle"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567202400, ""gps"": {""latitude"": 48.89845996601992, ""longitude"": 2.3607194423675537}}";71;yes;0;3;no;0;0;0;18048;Porte de la Chapelle;Work in progress;yes;48.898459966, 2.36071944237;2019-08-30
38;0;47;no;1;yes;"{""code"": ""11032"", ""name"": ""Jean-Pierre Timbaud - Vaucouleurs"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561894889, ""gps"": {""latitude"": 48.867937, ""longitude"": 2.377885}}";0;yes;0;6;no;0;1;0;11032;Jean-Pierre Timbaud - Vaucouleurs;Operative;yes;48.867937, 2.377885;2019-06-30
17;0;19;no;1;yes;"{""code"": ""9101"", ""name"": ""Cadet - La Fayette"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227540, ""gps"": {""latitude"": 48.87560163267239, ""longitude"": 2.343570403754711}}";19;yes;0;1;no;0;1;0;9101;Cadet - La Fayette;Operative;yes;48.8756016327, 2.34357040375;2019-05-19
41;0;45;no;1;no;"{""code"": ""11038"", ""name"": ""Temple - Charlot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612033, ""gps"": {""latitude"": 48.86570934379584, ""longitude"": 2.365273725072355}}";0;yes;0;2;no;0;2;0;11038;Temple - Charlot;Operative;yes;48.8657093438, 2.36527372507;2019-05-11
17;0;23;no;1;yes;"{""code"": ""5107"", ""name"": ""Pontoise - La Tournelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1534284000, ""gps"": {""latitude"": 48.85045800918843, ""longitude"": 2.352454275492188}}";24;yes;0;4;no;0;2;0;5107;Pontoise - La Tournelle;Operative;yes;48.8504580092, 2.35245427549;2018-08-14
23;0;25;no;1;yes;"{""code"": ""21213"", ""name"": ""Vanne - Général de Gaulle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549839600, ""gps"": {""latitude"": 48.815007, ""longitude"": 2.328318}}";0;yes;0;1;no;0;1;0;21213;Vanne - Général de Gaulle;Operative;yes;48.815007, 2.328318;2019-02-10
28;0;31;no;1;yes;"{""code"": ""16101"", ""name"": ""Malakoff - Place de la Porte Maillot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001231, ""gps"": {""latitude"": 48.876733496637506, ""longitude"": 2.2834577411413193}}";0;yes;0;0;no;0;1;0;16101;Malakoff - Place de la Porte Maillot;Operative;yes;48.8767334966, 2.28345774114;2018-12-16
21;0;35;no;1;no;"{""code"": ""21028"", ""name"": ""Pierre Lefaucheux - Traversière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556488800, ""gps"": {""latitude"": 48.82435208303827, ""longitude"": 2.2417913004755974}}";0;yes;0;10;no;0;4;0;21028;Pierre Lefaucheux - Traversière;Operative;yes;48.824352083, 2.24179130048;2019-04-28
11;0;29;no;1;no;"{""code"": ""42003"", ""name"": ""Place de l'Insurrection d'Août 1944 "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.81477852751594, ""longitude"": 2.398074567317963}}";30;yes;0;15;no;1;4;0;42003;Place de l'Insurrection d'Août 1944;Operative;yes;48.8147785275, 2.39807456732;2018-10-30
1;0;1;no;1;yes;"{""code"": ""20007"", ""name"": ""Buzenval - Avron"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.851617204998654, ""longitude"": 2.401513597307666}}";50;yes;43;1;no;49;5;0;20007;Buzenval - Avron;Operative;yes;48.851617205, 2.40151359731;2018-11-30
10;0;25;no;1;yes;"{""code"": ""42004"", ""name"": ""Westermeyer - Paul Vaillant-Couturier "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1538658300, ""gps"": {""latitude"": 48.819116181578764, ""longitude"": 2.3966637253761296}}";0;yes;0;6;no;0;8;0;42004;Westermeyer - Paul Vaillant-Couturier;Operative;yes;48.8191161816, 2.39666372538;2018-10-04
13;0;24;no;1;no;"{""code"": ""8549"", ""name"": ""George V - Christophe Colomb"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612026, ""gps"": {""latitude"": 48.8704294, ""longitude"": 2.3011638}}";0;yes;0;9;no;0;2;0;8549;George V - Christophe Colomb;Operative;yes;48.8704294, 2.3011638;2019-05-11
25;0;28;no;1;no;"{""code"": ""5014"", ""name"": ""Jean Calvin - Tournefort"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539608340, ""gps"": {""latitude"": 48.84158856925782, ""longitude"": 2.348489575088024}}";28;yes;0;1;no;0;1;0;5014;Jean Calvin - Tournefort;Operative;yes;48.8415885693, 2.34848957509;2018-10-15
30;0;36;no;1;yes;"{""code"": ""16020"", ""name"": ""Place de la Porte de Passy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.857341095470794, ""longitude"": 2.2644165538827115}}";0;yes;0;3;no;0;1;0;16020;Place de la Porte de Passy;Operative;yes;48.8573410955, 2.26441655388;2018-10-30
